tradingtime,deliverytime,price
2025-06-26 10:00:00,2025-06-26 16:00:00,55.0875
2025-06-26 10:00:00,2025-06-26 17:00:00,59.08
2025-06-26 10:00:00,2025-06-26 18:00:00,81.0725
2025-06-26 10:00:00,2025-06-26 19:00:00,94.1975
2025-06-26 10:00:00,2025-06-26 20:00:00,94.78999999999999
2025-06-26 10:00:00,2025-06-26 21:00:00,100.0
2025-06-26 10:00:00,2025-06-26 22:00:00,100.9825
2025-06-26 10:00:00,2025-06-26 23:00:00,85.0
2025-06-27 10:00:00,2025-06-27 00:00:00,77.75999999999999
2025-06-27 10:00:00,2025-06-27 01:00:00,84.905
2025-06-27 10:00:00,2025-06-27 02:00:00,60.010000000000005
2025-06-27 10:00:00,2025-06-27 03:00:00,59.08
2025-06-27 10:00:00,2025-06-27 04:00:00,53.985
2025-06-27 10:00:00,2025-06-27 05:00:00,50.975
2025-06-27 10:00:00,2025-06-27 06:00:00,41.06
2025-06-27 10:00:00,2025-06-27 07:00:00,41.31
2025-06-27 10:00:00,2025-06-27 08:00:00,53.980000000000004
2025-06-27 10:00:00,2025-06-27 09:00:00,56.195
2025-06-27 10:00:00,2025-06-27 10:00:00,48.165
2025-06-27 10:00:00,2025-06-27 11:00:00,69.995
2025-06-27 10:00:00,2025-06-27 12:00:00,72.07249999999999
2025-06-27 10:00:00,2025-06-27 13:00:00,47.0
2025-06-27 10:00:00,2025-06-27 14:00:00,39.98
2025-06-27 10:00:00,2025-06-27 15:00:00,24.1
2025-06-27 10:00:00,2025-06-27 16:00:00,54.38
2025-06-27 10:00:00,2025-06-27 17:00:00,80.09
2025-06-27 10:00:00,2025-06-27 18:00:00,99.5675
2025-06-27 10:00:00,2025-06-27 19:00:00,109.95
2025-06-27 10:00:00,2025-06-27 20:00:00,122.0075
2025-06-27 10:00:00,2025-06-27 21:00:00,139.0525
2025-06-27 10:00:00,2025-06-27 22:00:00,124.6075
2025-06-27 10:00:00,2025-06-27 23:00:00,108.4075
2025-06-28 10:00:00,2025-06-28 00:00:00,72.865
2025-06-28 10:00:00,2025-06-28 01:00:00,71.28
2025-06-28 10:00:00,2025-06-28 02:00:00,52.69
2025-06-28 10:00:00,2025-06-28 03:00:00,41.31
2025-06-28 10:00:00,2025-06-28 04:00:00,47.935
2025-06-28 10:00:00,2025-06-28 05:00:00,32.025
2025-06-28 10:00:00,2025-06-28 06:00:00,21.6
2025-06-28 10:00:00,2025-06-28 07:00:00,26.6
2025-06-28 10:00:00,2025-06-28 08:00:00,45.355000000000004
2025-06-28 10:00:00,2025-06-28 09:00:00,63.405
2025-06-28 10:00:00,2025-06-28 10:00:00,68.32
2025-06-28 10:00:00,2025-06-28 11:00:00,91.86000000000001
2025-06-28 10:00:00,2025-06-28 12:00:00,-1.755
2025-06-28 10:00:00,2025-06-28 13:00:00,-8.52
2025-06-28 10:00:00,2025-06-28 14:00:00,-8.275
2025-06-28 10:00:00,2025-06-28 15:00:00,-4.42
2025-06-28 10:00:00,2025-06-28 16:00:00,-5.0025
2025-06-28 10:00:00,2025-06-28 17:00:00,8.17
2025-06-28 10:00:00,2025-06-28 18:00:00,58.7875
2025-06-28 10:00:00,2025-06-28 19:00:00,91.915
2025-06-28 10:00:00,2025-06-28 20:00:00,106.41
2025-06-28 10:00:00,2025-06-28 21:00:00,110.8
2025-06-28 10:00:00,2025-06-28 22:00:00,112.2975
2025-06-28 10:00:00,2025-06-28 23:00:00,99.5025
2025-06-29 10:00:00,2025-06-29 00:00:00,-1.48
2025-06-29 10:00:00,2025-06-29 01:00:00,-2.03
2025-06-29 10:00:00,2025-06-29 02:00:00,-5.07
2025-06-29 10:00:00,2025-06-29 03:00:00,-11.969999999999999
2025-06-29 10:00:00,2025-06-29 04:00:00,-9.305
2025-06-29 10:00:00,2025-06-29 05:00:00,-7.245
2025-06-29 10:00:00,2025-06-29 06:00:00,-5.34
2025-06-29 10:00:00,2025-06-29 07:00:00,-3.5
2025-06-29 10:00:00,2025-06-29 08:00:00,-6.815
2025-06-29 10:00:00,2025-06-29 09:00:00,-3.19
2025-06-29 10:00:00,2025-06-29 10:00:00,2.38
2025-06-29 10:00:00,2025-06-29 11:00:00,13.959999999999999
2025-06-29 10:00:00,2025-06-29 12:00:00,1.8599999999999999
2025-06-29 10:00:00,2025-06-29 13:00:00,-3.21
2025-06-29 10:00:00,2025-06-29 14:00:00,-4.609999999999999
2025-06-29 10:00:00,2025-06-29 15:00:00,-0.845
2025-06-29 10:00:00,2025-06-29 16:00:00,-12.7225
2025-06-29 10:00:00,2025-06-29 17:00:00,32.275
2025-06-29 10:00:00,2025-06-29 18:00:00,82.3675
2025-06-29 10:00:00,2025-06-29 19:00:00,99.9
2025-06-29 10:00:00,2025-06-29 20:00:00,116.945
2025-06-29 10:00:00,2025-06-29 21:00:00,118.6225
2025-06-29 10:00:00,2025-06-29 22:00:00,116.17
2025-06-29 10:00:00,2025-06-29 23:00:00,110.5075
2025-06-30 10:00:00,2025-06-30 00:00:00,1.285
2025-06-30 10:00:00,2025-06-30 01:00:00,2.435
2025-06-30 10:00:00,2025-06-30 02:00:00,1.75
2025-06-30 10:00:00,2025-06-30 03:00:00,-8.17
2025-06-30 10:00:00,2025-06-30 04:00:00,-4.145
2025-06-30 10:00:00,2025-06-30 05:00:00,-5.075
2025-06-30 10:00:00,2025-06-30 06:00:00,0.0
2025-06-30 10:00:00,2025-06-30 07:00:00,-1.69
2025-06-30 10:00:00,2025-06-30 08:00:00,-16.51
2025-06-30 10:00:00,2025-06-30 09:00:00,-8.935
2025-06-30 10:00:00,2025-06-30 10:00:00,20.0
2025-06-30 10:00:00,2025-06-30 11:00:00,44.55
2025-06-30 10:00:00,2025-06-30 12:00:00,71.045
2025-06-30 10:00:00,2025-06-30 13:00:00,59.14
2025-06-30 10:00:00,2025-06-30 14:00:00,62.105000000000004
2025-06-30 10:00:00,2025-06-30 15:00:00,74.4725
2025-06-30 10:00:00,2025-06-30 16:00:00,91.05
2025-06-30 10:00:00,2025-06-30 17:00:00,103.4475
2025-06-30 10:00:00,2025-06-30 18:00:00,118.3275
2025-06-30 10:00:00,2025-06-30 19:00:00,240.0025
2025-06-30 10:00:00,2025-06-30 20:00:00,290.0
2025-06-30 10:00:00,2025-06-30 21:00:00,275.21
2025-06-30 10:00:00,2025-06-30 22:00:00,172.7475
2025-06-30 10:00:00,2025-06-30 23:00:00,123.555
2025-07-01 10:00:00,2025-07-01 00:00:00,68.78
2025-07-01 10:00:00,2025-07-01 01:00:00,73.31
2025-07-01 10:00:00,2025-07-01 02:00:00,65.1
2025-07-01 10:00:00,2025-07-01 03:00:00,53.18
2025-07-01 10:00:00,2025-07-01 04:00:00,54.72
2025-07-01 10:00:00,2025-07-01 05:00:00,69.49000000000001
2025-07-01 10:00:00,2025-07-01 06:00:00,68.82
2025-07-01 10:00:00,2025-07-01 07:00:00,80.125
2025-07-01 10:00:00,2025-07-01 08:00:00,86.37
2025-07-01 10:00:00,2025-07-01 09:00:00,95.72999999999999
2025-07-01 10:00:00,2025-07-01 10:00:00,92.61500000000001
2025-07-01 10:00:00,2025-07-01 11:00:00,114.28
2025-07-01 10:00:00,2025-07-01 12:00:00,71.065
2025-07-01 10:00:00,2025-07-01 13:00:00,60.1
2025-07-01 10:00:00,2025-07-01 14:00:00,66.725
2025-07-01 10:00:00,2025-07-01 15:00:00,83.16
2025-07-01 10:00:00,2025-07-01 16:00:00,94.91749999999999
2025-07-01 10:00:00,2025-07-01 17:00:00,102.2625
2025-07-01 10:00:00,2025-07-01 18:00:00,176.4225
2025-07-01 10:00:00,2025-07-01 19:00:00,309.0
2025-07-01 10:00:00,2025-07-01 20:00:00,358.0
2025-07-01 10:00:00,2025-07-01 21:00:00,299.975
2025-07-01 10:00:00,2025-07-01 22:00:00,223.655
2025-07-01 10:00:00,2025-07-01 23:00:00,138.7525
2025-07-02 10:00:00,2025-07-02 00:00:00,66.84
2025-07-02 10:00:00,2025-07-02 01:00:00,75.28999999999999
2025-07-02 10:00:00,2025-07-02 02:00:00,68.11
2025-07-02 10:00:00,2025-07-02 03:00:00,52.09
2025-07-02 10:00:00,2025-07-02 04:00:00,65.68
2025-07-02 10:00:00,2025-07-02 05:00:00,67.77000000000001
2025-07-02 10:00:00,2025-07-02 06:00:00,75.48
2025-07-02 10:00:00,2025-07-02 07:00:00,90.84
2025-07-02 10:00:00,2025-07-02 08:00:00,92.585
2025-07-02 10:00:00,2025-07-02 09:00:00,97.25
2025-07-02 10:00:00,2025-07-02 10:00:00,89.50999999999999
2025-07-02 10:00:00,2025-07-02 11:00:00,115.015
2025-07-02 10:00:00,2025-07-02 12:00:00,78.065
2025-07-02 10:00:00,2025-07-02 13:00:00,68.13
2025-07-02 10:00:00,2025-07-02 14:00:00,69.05
2025-07-02 10:00:00,2025-07-02 15:00:00,80.8
2025-07-02 10:00:00,2025-07-02 16:00:00,93.21000000000001
2025-07-02 10:00:00,2025-07-02 17:00:00,99.07
2025-07-02 10:00:00,2025-07-02 18:00:00,87.10000000000001
2025-07-02 10:00:00,2025-07-02 19:00:00,116.3625
2025-07-02 10:00:00,2025-07-02 20:00:00,114.8525
2025-07-02 10:00:00,2025-07-02 21:00:00,116.2
2025-07-02 10:00:00,2025-07-02 22:00:00,108.3675
2025-07-02 10:00:00,2025-07-02 23:00:00,99.2
2025-07-03 10:00:00,2025-07-03 00:00:00,80.225
2025-07-03 10:00:00,2025-07-03 01:00:00,75.905
2025-07-03 10:00:00,2025-07-03 02:00:00,70.45
2025-07-03 10:00:00,2025-07-03 03:00:00,65.81
2025-07-03 10:00:00,2025-07-03 04:00:00,70.66499999999999
2025-07-03 10:00:00,2025-07-03 05:00:00,67.435
2025-07-03 10:00:00,2025-07-03 06:00:00,76.575
2025-07-03 10:00:00,2025-07-03 07:00:00,85.025
2025-07-03 10:00:00,2025-07-03 08:00:00,84.11500000000001
2025-07-03 10:00:00,2025-07-03 09:00:00,102.305
2025-07-03 10:00:00,2025-07-03 10:00:00,90.4
2025-07-03 10:00:00,2025-07-03 11:00:00,107.74
2025-07-03 10:00:00,2025-07-03 12:00:00,60.56
2025-07-03 10:00:00,2025-07-03 13:00:00,51.9575
2025-07-03 10:00:00,2025-07-03 14:00:00,50.64
2025-07-03 10:00:00,2025-07-03 15:00:00,71.73
2025-07-03 10:00:00,2025-07-03 16:00:00,83.4625
2025-07-03 10:00:00,2025-07-03 17:00:00,94.7575
2025-07-03 10:00:00,2025-07-03 18:00:00,100.0
2025-07-03 10:00:00,2025-07-03 19:00:00,117.7775
2025-07-03 10:00:00,2025-07-03 20:00:00,121.0
2025-07-03 10:00:00,2025-07-03 21:00:00,132.1225
2025-07-03 10:00:00,2025-07-03 22:00:00,126.5275
2025-07-03 10:00:00,2025-07-03 23:00:00,112.0
2025-07-04 10:00:00,2025-07-04 00:00:00,57.66
2025-07-04 10:00:00,2025-07-04 01:00:00,63.46
2025-07-04 10:00:00,2025-07-04 02:00:00,55.72
2025-07-04 10:00:00,2025-07-04 03:00:00,48.195
2025-07-04 10:00:00,2025-07-04 04:00:00,51.515
2025-07-04 10:00:00,2025-07-04 05:00:00,49.765
2025-07-04 10:00:00,2025-07-04 06:00:00,74.52000000000001
2025-07-04 10:00:00,2025-07-04 07:00:00,68.94
2025-07-04 10:00:00,2025-07-04 08:00:00,80.375
2025-07-04 10:00:00,2025-07-04 09:00:00,86.55000000000001
2025-07-04 10:00:00,2025-07-04 10:00:00,88.66499999999999
2025-07-04 10:00:00,2025-07-04 11:00:00,100.85
2025-07-04 10:00:00,2025-07-04 12:00:00,14.639999999999999
2025-07-04 10:00:00,2025-07-04 13:00:00,6.99
2025-07-04 10:00:00,2025-07-04 14:00:00,7.992500000000001
2025-07-04 10:00:00,2025-07-04 15:00:00,20.0
2025-07-04 10:00:00,2025-07-04 16:00:00,24.9975
2025-07-04 10:00:00,2025-07-04 17:00:00,62.8375
2025-07-04 10:00:00,2025-07-04 18:00:00,92.1
2025-07-04 10:00:00,2025-07-04 19:00:00,107.255
2025-07-04 10:00:00,2025-07-04 20:00:00,114.0025
2025-07-04 10:00:00,2025-07-04 21:00:00,121.0925
2025-07-04 10:00:00,2025-07-04 22:00:00,118.15
2025-07-04 10:00:00,2025-07-04 23:00:00,100.80000000000001
2025-07-05 10:00:00,2025-07-05 00:00:00,6.325
2025-07-05 10:00:00,2025-07-05 01:00:00,22.955
2025-07-05 10:00:00,2025-07-05 02:00:00,13.350000000000001
2025-07-05 10:00:00,2025-07-05 03:00:00,0.6299999999999999
2025-07-05 10:00:00,2025-07-05 04:00:00,10.905000000000001
2025-07-05 10:00:00,2025-07-05 05:00:00,5.08
2025-07-05 10:00:00,2025-07-05 06:00:00,14.95
2025-07-05 10:00:00,2025-07-05 07:00:00,25.05
2025-07-05 10:00:00,2025-07-05 08:00:00,19.35
2025-07-05 10:00:00,2025-07-05 09:00:00,30.645
2025-07-05 10:00:00,2025-07-05 10:00:00,33.535
2025-07-05 10:00:00,2025-07-05 11:00:00,92.14
2025-07-05 10:00:00,2025-07-05 12:00:00,0.0
2025-07-05 10:00:00,2025-07-05 13:00:00,-2.0
2025-07-05 10:00:00,2025-07-05 14:00:00,-1.0
2025-07-05 10:00:00,2025-07-05 15:00:00,0.7375
2025-07-05 10:00:00,2025-07-05 16:00:00,-8.0
2025-07-05 10:00:00,2025-07-05 17:00:00,-1.0
2025-07-05 10:00:00,2025-07-05 18:00:00,35.21
2025-07-05 10:00:00,2025-07-05 19:00:00,58.0
2025-07-05 10:00:00,2025-07-05 20:00:00,69.55
2025-07-05 10:00:00,2025-07-05 21:00:00,81.0325
2025-07-05 10:00:00,2025-07-05 22:00:00,95.9475
2025-07-05 10:00:00,2025-07-05 23:00:00,91.58
2025-07-06 10:00:00,2025-07-06 00:00:00,-4.0
2025-07-06 10:00:00,2025-07-06 01:00:00,4.0
2025-07-06 10:00:00,2025-07-06 02:00:00,2.14
2025-07-06 10:00:00,2025-07-06 03:00:00,-6.140000000000001
2025-07-06 10:00:00,2025-07-06 04:00:00,0.425
2025-07-06 10:00:00,2025-07-06 05:00:00,-2.425
2025-07-06 10:00:00,2025-07-06 06:00:00,0.32
2025-07-06 10:00:00,2025-07-06 07:00:00,1.155
2025-07-06 10:00:00,2025-07-06 08:00:00,-10.34
2025-07-06 10:00:00,2025-07-06 09:00:00,-5.66
2025-07-06 10:00:00,2025-07-06 10:00:00,-3.1
2025-07-06 10:00:00,2025-07-06 11:00:00,1.1
2025-07-06 10:00:00,2025-07-06 12:00:00,15.2475
2025-07-06 10:00:00,2025-07-06 13:00:00,5.0
2025-07-06 10:00:00,2025-07-06 14:00:00,0.0
2025-07-06 10:00:00,2025-07-06 15:00:00,6.38
2025-07-06 10:00:00,2025-07-06 16:00:00,6.0
2025-07-06 10:00:00,2025-07-06 17:00:00,-1.6675
2025-07-06 10:00:00,2025-07-06 18:00:00,18.0925
2025-07-06 10:00:00,2025-07-06 19:00:00,24.6
2025-07-06 10:00:00,2025-07-06 20:00:00,30.775
2025-07-06 10:00:00,2025-07-06 21:00:00,38.29
2025-07-06 10:00:00,2025-07-06 22:00:00,77.78999999999999
2025-07-06 10:00:00,2025-07-06 23:00:00,75.4
2025-07-07 10:00:00,2025-07-07 00:00:00,9.81
2025-07-07 10:00:00,2025-07-07 01:00:00,20.685000000000002
2025-07-07 10:00:00,2025-07-07 02:00:00,10.21
2025-07-07 10:00:00,2025-07-07 03:00:00,-0.21
2025-07-07 10:00:00,2025-07-07 04:00:00,0.0
2025-07-07 10:00:00,2025-07-07 05:00:00,0.0
2025-07-07 10:00:00,2025-07-07 06:00:00,0.0
2025-07-07 10:00:00,2025-07-07 07:00:00,12.76
2025-07-07 10:00:00,2025-07-07 08:00:00,-0.275
2025-07-07 10:00:00,2025-07-07 09:00:00,12.275
2025-07-07 10:00:00,2025-07-07 10:00:00,-2.925
2025-07-07 10:00:00,2025-07-07 11:00:00,-0.41
2025-07-07 10:00:00,2025-07-07 12:00:00,12.9875
2025-07-07 10:00:00,2025-07-07 13:00:00,4.4725
2025-07-07 10:00:00,2025-07-07 14:00:00,6.0525
2025-07-07 10:00:00,2025-07-07 15:00:00,-0.5
2025-07-07 10:00:00,2025-07-07 16:00:00,-7.0
2025-07-07 10:00:00,2025-07-07 17:00:00,-2.6125
2025-07-07 10:00:00,2025-07-07 18:00:00,40.6775
2025-07-07 10:00:00,2025-07-07 19:00:00,59.2775
2025-07-07 10:00:00,2025-07-07 20:00:00,56.875
2025-07-07 10:00:00,2025-07-07 21:00:00,66.32
2025-07-07 10:00:00,2025-07-07 22:00:00,88.7525
2025-07-07 10:00:00,2025-07-07 23:00:00,82.585
2025-07-08 10:00:00,2025-07-08 00:00:00,18.36
2025-07-08 10:00:00,2025-07-08 01:00:00,7.615
2025-07-08 10:00:00,2025-07-08 02:00:00,8.945
2025-07-08 10:00:00,2025-07-08 03:00:00,0.0
2025-07-08 10:00:00,2025-07-08 04:00:00,6.58
2025-07-08 10:00:00,2025-07-08 05:00:00,5.525
2025-07-08 10:00:00,2025-07-08 06:00:00,0.0
2025-07-08 10:00:00,2025-07-08 07:00:00,-1.0
2025-07-08 10:00:00,2025-07-08 08:00:00,-6.89
2025-07-08 10:00:00,2025-07-08 09:00:00,-7.11
2025-07-08 10:00:00,2025-07-08 10:00:00,-4.62
2025-07-08 10:00:00,2025-07-08 11:00:00,-0.605
2025-07-08 10:00:00,2025-07-08 12:00:00,-138.7775
2025-07-08 10:00:00,2025-07-08 13:00:00,-212.34
2025-07-08 10:00:00,2025-07-08 14:00:00,-212.85750000000002
2025-07-08 10:00:00,2025-07-08 15:00:00,-214.9
2025-07-08 10:00:00,2025-07-08 16:00:00,-180.0
2025-07-08 10:00:00,2025-07-08 17:00:00,-78.75
2025-07-08 10:00:00,2025-07-08 18:00:00,2.0000000000000018
2025-07-08 10:00:00,2025-07-08 19:00:00,60.92
2025-07-08 10:00:00,2025-07-08 20:00:00,68.0
2025-07-08 10:00:00,2025-07-08 21:00:00,60.0
2025-07-08 10:00:00,2025-07-08 22:00:00,74.02
2025-07-08 10:00:00,2025-07-08 23:00:00,70.6775
2025-07-09 10:00:00,2025-07-09 00:00:00,-152.04500000000002
2025-07-09 10:00:00,2025-07-09 01:00:00,-125.51
2025-07-09 10:00:00,2025-07-09 02:00:00,-163.26
2025-07-09 10:00:00,2025-07-09 03:00:00,-261.42
2025-07-09 10:00:00,2025-07-09 04:00:00,-219.465
2025-07-09 10:00:00,2025-07-09 05:00:00,-206.25
2025-07-09 10:00:00,2025-07-09 06:00:00,-233.01
2025-07-09 10:00:00,2025-07-09 07:00:00,-196.79000000000002
2025-07-09 10:00:00,2025-07-09 08:00:00,-160.32999999999998
2025-07-09 10:00:00,2025-07-09 09:00:00,-199.67000000000002
2025-07-09 10:00:00,2025-07-09 10:00:00,-142.76
2025-07-09 10:00:00,2025-07-09 11:00:00,-14.74
2025-07-09 10:00:00,2025-07-09 12:00:00,-0.8999999999999986
2025-07-09 10:00:00,2025-07-09 13:00:00,-19.5225
2025-07-09 10:00:00,2025-07-09 14:00:00,-24.475
2025-07-09 10:00:00,2025-07-09 15:00:00,-16.01
2025-07-09 10:00:00,2025-07-09 16:00:00,-7.27
2025-07-09 10:00:00,2025-07-09 17:00:00,18.0
2025-07-09 10:00:00,2025-07-09 18:00:00,60.0
2025-07-09 10:00:00,2025-07-09 19:00:00,100.36
2025-07-09 10:00:00,2025-07-09 20:00:00,107.5625
2025-07-09 10:00:00,2025-07-09 21:00:00,92.0
2025-07-09 10:00:00,2025-07-09 22:00:00,111.155
2025-07-09 10:00:00,2025-07-09 23:00:00,99.525
2025-07-10 10:00:00,2025-07-10 00:00:00,-18.884999999999998
2025-07-10 10:00:00,2025-07-10 01:00:00,17.085
2025-07-10 10:00:00,2025-07-10 02:00:00,2.790000000000001
2025-07-10 10:00:00,2025-07-10 03:00:00,-41.835
2025-07-10 10:00:00,2025-07-10 04:00:00,-8.739999999999998
2025-07-10 10:00:00,2025-07-10 05:00:00,-40.21
2025-07-10 10:00:00,2025-07-10 06:00:00,7.1899999999999995
2025-07-10 10:00:00,2025-07-10 07:00:00,-39.21
2025-07-10 10:00:00,2025-07-10 08:00:00,-7.82
2025-07-10 10:00:00,2025-07-10 09:00:00,-6.719999999999999
2025-07-10 10:00:00,2025-07-10 10:00:00,2.91
2025-07-10 10:00:00,2025-07-10 11:00:00,33.09
2025-07-10 10:00:00,2025-07-10 12:00:00,51.685
2025-07-10 10:00:00,2025-07-10 13:00:00,25.75
2025-07-10 10:00:00,2025-07-10 14:00:00,28.0
2025-07-10 10:00:00,2025-07-10 15:00:00,25.0
2025-07-10 10:00:00,2025-07-10 16:00:00,48.92
2025-07-10 10:00:00,2025-07-10 17:00:00,60.9875
2025-07-10 10:00:00,2025-07-10 18:00:00,74.7125
2025-07-10 10:00:00,2025-07-10 19:00:00,90.395
2025-07-10 10:00:00,2025-07-10 20:00:00,112.14
2025-07-10 10:00:00,2025-07-10 21:00:00,110.1075
2025-07-10 10:00:00,2025-07-10 22:00:00,113.3275
2025-07-10 10:00:00,2025-07-10 23:00:00,103.4975
2025-07-11 10:00:00,2025-07-11 12:00:00,27.65
2025-07-11 10:00:00,2025-07-11 13:00:00,23.0
2025-07-11 10:00:00,2025-07-11 14:00:00,23.997500000000002
2025-07-11 10:00:00,2025-07-11 15:00:00,27.4375
2025-07-11 10:00:00,2025-07-11 16:00:00,34.9975
2025-07-11 10:00:00,2025-07-11 17:00:00,34.1475
2025-07-11 10:00:00,2025-07-11 18:00:00,53.225
2025-07-11 10:00:00,2025-07-11 19:00:00,70.79
2025-07-11 10:00:00,2025-07-11 20:00:00,69.23
2025-07-11 10:00:00,2025-07-11 21:00:00,64.1425
2025-07-11 10:00:00,2025-07-11 22:00:00,97.6325
2025-07-11 10:00:00,2025-07-11 23:00:00,91.7675
2025-07-12 10:00:00,2025-07-12 00:00:00,21.4
2025-07-12 10:00:00,2025-07-12 01:00:00,33.9
2025-07-12 10:00:00,2025-07-12 02:00:00,35.69
2025-07-12 10:00:00,2025-07-12 03:00:00,10.31
2025-07-12 10:00:00,2025-07-12 04:00:00,22.98
2025-07-12 10:00:00,2025-07-12 05:00:00,25.015
2025-07-12 10:00:00,2025-07-12 06:00:00,30.13
2025-07-12 10:00:00,2025-07-12 07:00:00,24.745
2025-07-12 10:00:00,2025-07-12 08:00:00,36.785
2025-07-12 10:00:00,2025-07-12 09:00:00,33.21
2025-07-12 10:00:00,2025-07-12 10:00:00,7.390000000000001
2025-07-12 10:00:00,2025-07-12 11:00:00,60.905
2025-07-12 10:00:00,2025-07-12 12:00:00,0.44000000000000006
2025-07-12 10:00:00,2025-07-12 13:00:00,-3.9975
2025-07-12 10:00:00,2025-07-12 14:00:00,-9.385000000000002
2025-07-12 10:00:00,2025-07-12 15:00:00,-4.035
2025-07-12 10:00:00,2025-07-12 16:00:00,21.45
2025-07-12 10:00:00,2025-07-12 17:00:00,53.644999999999996
2025-07-12 10:00:00,2025-07-12 18:00:00,76.645
2025-07-12 10:00:00,2025-07-12 19:00:00,90.91499999999999
2025-07-12 10:00:00,2025-07-12 20:00:00,102.5675
2025-07-12 10:00:00,2025-07-12 21:00:00,99.795
2025-07-12 10:00:00,2025-07-12 22:00:00,115.9575
2025-07-12 10:00:00,2025-07-12 23:00:00,110.38
2025-07-13 10:00:00,2025-07-13 00:00:00,2.43
2025-07-13 10:00:00,2025-07-13 01:00:00,-1.5499999999999998
2025-07-13 10:00:00,2025-07-13 02:00:00,0.7950000000000002
2025-07-13 10:00:00,2025-07-13 03:00:00,-8.79
2025-07-13 10:00:00,2025-07-13 04:00:00,-9.83
2025-07-13 10:00:00,2025-07-13 05:00:00,-8.940000000000001
2025-07-13 10:00:00,2025-07-13 06:00:00,-5.0600000000000005
2025-07-13 10:00:00,2025-07-13 07:00:00,-3.0100000000000002
2025-07-13 10:00:00,2025-07-13 08:00:00,16.185000000000002
2025-07-13 10:00:00,2025-07-13 09:00:00,26.715
2025-07-13 10:00:00,2025-07-13 10:00:00,46.245000000000005
2025-07-13 10:00:00,2025-07-13 11:00:00,61.045
2025-07-13 10:00:00,2025-07-13 12:00:00,-3.17
2025-07-13 10:00:00,2025-07-13 13:00:00,-5.6175
2025-07-13 10:00:00,2025-07-13 14:00:00,-5.415
2025-07-13 10:00:00,2025-07-13 15:00:00,-4.1625
2025-07-13 10:00:00,2025-07-13 16:00:00,1.2125
2025-07-13 10:00:00,2025-07-13 17:00:00,8.42
2025-07-13 10:00:00,2025-07-13 18:00:00,22.1625
2025-07-13 10:00:00,2025-07-13 19:00:00,68.17999999999999
2025-07-13 10:00:00,2025-07-13 20:00:00,105.45750000000001
2025-07-13 10:00:00,2025-07-13 21:00:00,114.8
2025-07-13 10:00:00,2025-07-13 22:00:00,120.69
2025-07-13 10:00:00,2025-07-13 23:00:00,113.365
2025-07-14 10:00:00,2025-07-14 00:00:00,-2.1
2025-07-14 10:00:00,2025-07-14 01:00:00,-4.24
2025-07-14 10:00:00,2025-07-14 02:00:00,-5.415
2025-07-14 10:00:00,2025-07-14 03:00:00,-5.82
2025-07-14 10:00:00,2025-07-14 04:00:00,-5.83
2025-07-14 10:00:00,2025-07-14 05:00:00,-5.0
2025-07-14 10:00:00,2025-07-14 06:00:00,-4.425
2025-07-14 10:00:00,2025-07-14 07:00:00,-3.9
2025-07-14 10:00:00,2025-07-14 08:00:00,-5.515000000000001
2025-07-14 10:00:00,2025-07-14 09:00:00,7.9399999999999995
2025-07-14 10:00:00,2025-07-14 10:00:00,11.67
2025-07-14 10:00:00,2025-07-14 11:00:00,5.170000000000001
2025-07-14 10:00:00,2025-07-14 12:00:00,44.0
2025-07-14 10:00:00,2025-07-14 13:00:00,42.71
2025-07-14 10:00:00,2025-07-14 14:00:00,39.67
2025-07-14 10:00:00,2025-07-14 15:00:00,28.0
2025-07-14 10:00:00,2025-07-14 16:00:00,21.785
2025-07-14 10:00:00,2025-07-14 17:00:00,22.0
2025-07-14 10:00:00,2025-07-14 18:00:00,41.615
2025-07-14 10:00:00,2025-07-14 19:00:00,67.9025
2025-07-14 10:00:00,2025-07-14 20:00:00,83.68
2025-07-14 10:00:00,2025-07-14 21:00:00,93.5
2025-07-14 10:00:00,2025-07-14 22:00:00,106.0
2025-07-14 10:00:00,2025-07-14 23:00:00,99.74000000000001
2025-07-15 10:00:00,2025-07-15 00:00:00,43.69
2025-07-15 10:00:00,2025-07-15 01:00:00,44.31
2025-07-15 10:00:00,2025-07-15 02:00:00,50.39
2025-07-15 10:00:00,2025-07-15 03:00:00,35.03
2025-07-15 10:00:00,2025-07-15 04:00:00,37.6
2025-07-15 10:00:00,2025-07-15 05:00:00,41.74
2025-07-15 10:00:00,2025-07-15 06:00:00,27.29
2025-07-15 10:00:00,2025-07-15 07:00:00,28.71
2025-07-15 10:00:00,2025-07-15 08:00:00,14.805
2025-07-15 10:00:00,2025-07-15 09:00:00,28.765
2025-07-15 10:00:00,2025-07-15 10:00:00,10.5
2025-07-15 10:00:00,2025-07-15 11:00:00,33.5
2025-07-15 10:00:00,2025-07-15 12:00:00,40.065
2025-07-15 10:00:00,2025-07-15 13:00:00,25.224999999999998
2025-07-15 10:00:00,2025-07-15 14:00:00,18.12
2025-07-15 10:00:00,2025-07-15 15:00:00,21.072499999999998
2025-07-15 10:00:00,2025-07-15 16:00:00,23.5825
2025-07-15 10:00:00,2025-07-15 17:00:00,40.6125
2025-07-15 10:00:00,2025-07-15 18:00:00,47.2
2025-07-15 10:00:00,2025-07-15 19:00:00,70.5
2025-07-15 10:00:00,2025-07-15 20:00:00,91.6
2025-07-15 10:00:00,2025-07-15 21:00:00,106.9525
